	k	BF	sign	bias	self_loop	self_loop_index	Real_k	ineff_inps	Real_sign	real_bias	EF_BF
948	7	0100000011010100000000000100000011010100111111010100000011010100110101001111110101000000110101001111110111111111110101001111110100000000010000000000000000000000010000001101010000000000010000000100000011010100000000000100000011010100111111010100000011010100	iaaiaii	93	N	NA	7	[]	iaaiaiia	93	0100000011010100000000000100000011010100111111010100000011010100110101001111110101000000110101001111110111111111110101001111110100000000010000000000000000000000010000001101010000000000010000000100000011010100000000000100000011010100111111010100000011010100
949	7	0111000111110111000100000111000111110111111111110111000111110111111101111111111101110001111101111111111111111111111101111111111100010000011100010000000000010000011100011111011100010000011100010111000111110111000100000111000111110111111111110111000111110111	iaaiaia	163	N	NA	7	[]	iaaiaiaa	163	0111000111110111000100000111000111110111111111110111000111110111111101111111111101110001111101111111111111111111111101111111111100010000011100010000000000010000011100011111011100010000011100010111000111110111000100000111000111110111111111110111000111110111
950	7	0100110111011111000001000100110111011111111111110100110111011111110111111111111101001101110111111111111111111111110111111111111100000100010011010000000000000100010011011101111100000100010011010100110111011111000001000100110111011111111111110100110111011111	iaaiaai	163	N	NA	7	[]	iaaiaaia	163	0100110111011111000001000100110111011111111111110100110111011111110111111111111101001101110111111111111111111111110111111111111100000100010011010000000000000100010011011101111100000100010011010100110111011111000001000100110111011111111111110100110111011111
951	7	0111111111111111000101110111111111111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111100010111011111110000000100010111011111111111111100010111011111110111111111111111000101110111111111111111111111110111111111111111	iaaiaaa	219	N	NA	7	[]	iaaiaaaa	219	0111111111111111000101110111111111111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111100010111011111110000000100010111011111111111111100010111011111110111111111111111000101110111111111111111111111110111111111111111
952	7	0100000000000000110101000100000011010100010000001111110111010100110101000100000011111101110101001111110111010100111111111111110100000000000000000100000000000000010000000000000011010100010000000100000000000000110101000100000011010100010000001111110111010100	iaaaiii	93	N	NA	7	[]	iaaaiiia	93	0100000000000000110101000100000011010100010000001111110111010100110101000100000011111101110101001111110111010100111111111111110100000000000000000100000000000000010000000000000011010100010000000100000000000000110101000100000011010100010000001111110111010100
953	7	0111000100010000111101110111000111110111011100011111111111110111111101110111000111111111111101111111111111110111111111111111111100010000000000000111000100010000011100010001000011110111011100010111000100010000111101110111000111110111011100011111111111110111	iaaaiia	163	N	NA	7	[]	iaaaiiaa	163	0111000100010000111101110111000111110111011100011111111111110111111101110111000111111111111101111111111111110111111111111111111100010000000000000111000100010000011100010001000011110111011100010111000100010000111101110111000111110111011100011111111111110111
954	7	0100110100000100110111110100110111011111010011011111111111011111110111110100110111111111110111111111111111011111111111111111111100000100000000000100110100000100010011010000010011011111010011010100110100000100110111110100110111011111010011011111111111011111	iaaaiai	163	N	NA	7	[]	iaaaiaia	163	0100110100000100110111110100110111011111010011011111111111011111110111110100110111111111110111111111111111011111111111111111111100000100000000000100110100000100010011010000010011011111010011010100110100000100110111110100110111011111010011011111111111011111
955	7	0111111100010111111111110111111111111111011111111111111111111111111111110111111111111111111111111111111111111111111111111111111100010111000000010111111100010111011111110001011111111111011111110111111100010111111111110111111111111111011111111111111111111111	iaaaiaa	219	N	NA	7	[]	iaaaiaaa	219	0111111100010111111111110111111111111111011111111111111111111111111111110111111111111111111111111111111111111111111111111111111100010111000000010111111100010111011111110001011111111111011111110111111100010111111111110111111111111111011111111111111111111111
956	7	0100000011010100110101001111110111010100111111011111110111111111110101001111110111111101111111111111110111111111111111111111111100000000010000000100000011010100010000001101010011010100111111010100000011010100110101001111110111010100111111011111110111111111	iaaaaii	163	N	NA	7	[]	iaaaaiia	163	0100000011010100110101001111110111010100111111011111110111111111110101001111110111111101111111111111110111111111111111111111111100000000010000000100000011010100010000001101010011010100111111010100000011010100110101001111110111010100111111011111110111111111
957	7	0111000111110111111101111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111100010000011100010111000111110111011100011111011111110111111111110111000111110111111101111111111111110111111111111111111111111111	iaaaaia	219	N	NA	7	[]	iaaaaiaa	219	0111000111110111111101111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111100010000011100010111000111110111011100011111011111110111111111110111000111110111111101111111111111110111111111111111111111111111
958	7	0100110111011111110111111111111111011111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111100000100010011010100110111011111010011011101111111011111111111110100110111011111110111111111111111011111111111111111111111111111	iaaaaai	219	N	NA	7	[]	iaaaaaia	219	0100110111011111110111111111111111011111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111100000100010011010100110111011111010011011101111111011111111111110100110111011111110111111111111111011111111111111111111111111111
959	7	0111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100010111011111110111111111111111011111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111	iaaaaaa	247	N	NA	7	[]	iaaaaaaa	247	0111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100010111011111110111111111111111011111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111
960	7	0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011010100010000000100000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000	aiiiiii	9	N	NA	7	[]	aiiiiiia	9	0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011010100010000000100000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000
961	7	0111000100010000000100000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000011110111011100010111000100010000011100010001000000010000000000000111000100010000000100000000000000010000000000000000000000000000	aiiiiia	37	N	NA	7	[]	aiiiiiaa	37	0111000100010000000100000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000011110111011100010111000100010000011100010001000000010000000000000111000100010000000100000000000000010000000000000000000000000000
962	7	0100110100000100000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000011011111010011010100110100000100010011010000010000000100000000000100110100000100000001000000000000000100000000000000000000000000	aiiiiai	37	N	NA	7	[]	aiiiiaia	37	0100110100000100000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000011011111010011010100110100000100010011010000010000000100000000000100110100000100000001000000000000000100000000000000000000000000
963	7	0111111100010111000101110000000100010111000000010000000100000000000101110000000100000001000000000000000100000000000000000000000011111111011111110111111100010111011111110001011100010111000000010111111100010111000101110000000100010111000000010000000100000000	aiiiiaa	93	N	NA	7	[]	aiiiiaaa	93	0111111100010111000101110000000100010111000000010000000100000000000101110000000100000001000000000000000100000000000000000000000011111111011111110111111100010111011111110001011100010111000000010111111100010111000101110000000100010111000000010000000100000000
